nid,condition,username,animal,animal_sig,scientific,animal_wri,animal_cat,animal_gro,confidence,observatio,created_da,time_since,latitude,longitude,salvage,road_type,roadside_f,speed_limi,travel_fre,carcass_po,incorrect_,observer,CROSv1_NID,input_meth,review_sta,verificati,verifica_1,Image,chips_Code,chips_Numb,chips_Date,chips_Crea,chips_Area,chips_Type,chips_Stre,chips_Loca,chips_Lati,chips_Long,chips_Mark,chips_Anim,chips_Conf,chips_Nu_1,chips_Age,chips_Casc,chips_An_1,chips_Driv,chips_Nu_2,chips_Attr,chips_Note,chips_Deta,YEAR_RECOR,STATE_CODE,ROUTE_ID,ROUTE_NUMB,ROUTE_NAME,ROUTE_QUAL,ROUTE_SIGN,F_SYSTEM,FACILITY_T,URBAN_CODE,NHS,STRAHNET,OWNERSHIP,TRUCK,THROUGH_LA,PEAK_LANES,COUNTER_PE,SHOULDER_T,SHOULDER_W,SHOULDER_1,LANE_WIDTH,MEDIAN_TYP,MEDIAN_WID,ACCESS_CON,WIDENING_O,WIDENING_P,HOV_LANES,HOV_TYPE,SPEED_LI_1,TOLL_CHARG,TOLL_ID,TOLL_TYPE,AADT,AADT_COMBI,AADT_SINGL,PCT_PEAK_C,PCT_PEAK_S,K_FACTOR,DIR_FACTOR,IRI,PSR,SURFACE_TY,CRACKING_P,FAULTING,RUTTING,STRUCTURE_,YEAR_LAST_,YEAR_LAST1,IS_SAMPLE,SAMPLE_ID,EXPANSION_,National_R,TMC,TMC_Type,TMC_RoadNu,TMC_RoadNa,TMC_FirstN,TMC_Countr,TMC_State,TMC_County,TMC_Zip,TMC_Direct,TMC_StartL,TMC_Star_1,TMC_EndLat,TMC_EndLon,TMC_Miles,Shape_Leng,StreetImageryDate,MedianType,SecondaryAttribute,MedianWidth,RoadsideBarrier,MedianNotes,bldg_dist,nhd_dist,11_dist,21222324_dist,222324_dist,31_dist,414243_dist,52_dist,71_dist,8182_dist,9095_dist,119095_dist
64399,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,6/15/2015 18:15,59:00.0,NA,40.531976,-121.631158,No,NA,NA,NA,NA,NA,NA,NA,448357,Bulk Upload CSV,not reviewed,not verified,2.01506E+14,NA,2.01506E+14,6,15:00.0,15:00.0,Redding,Traffic Hazard,4600 Mm44,WB,40.531976,-121.631158,x,Mule (or Black tailed) Deer,NA,0,NA,NA,"Fatality, result of collision",NA,0,NA,NA,"Detail Information
1:18 AM 2 [2] 1039 37-56C AT THE OFC WILL HANDLE
1:14 AM 1 [1] 1144 DEER IN RDWY ON A CORNER
Unit Information
1:20 AM 2 Unit Assigned
1:20 AM 1 Unit Enroute
",2016,6,SHS_044_P,44,NA,10,4,3,2,99999,1,0,1,0,2,3,0,2,8,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1350,74,56,0.822,0.622,15,62,108,NA,2,0.2,NA,0.116,0,NA,NA,1,SPX16X288443,1.707,6_SHS_044_P,105-07515,P1.11,CA-44,NA,CA-89/Lassen Peak Hwy,United States,California,Shasta,96088,Eastbound,40.5175322,-121.7230592,40.544557,-121.57773,8.615545036,0.005117764,Dec-23,no median,NA,NA,NA,NA,3653,30,4217,0,648,10823,30,450,297,6005,2917,2917
63126,Injured,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,3/16/2015 8:45,29:00.0,NA,40.532925,-122.126544,No,NA,NA,NA,NA,NA,NA,NA,144925,Bulk Upload CSV,not reviewed,not verified,2.01503E+14,NA,2.01503E+14,98,45:00.0,15:00.0,Redding,Animal Hazard,Sr44 / Skylight Rdg,NEAR 25071 SR44,40.532925,-122.126544,x,Mule (or Black tailed) Deer,NA,0,NA,NA,Injury,NA,0,NA,NA,"Detail Information
4:06 PM 2 [7] [Notification] [CHP]-SECOND RP WAS INV PARTY STATED DOE IS 100 YDS JWO S COW CRK ON SHOULDER 
NEG 1125
 BUT STILL ALIVE
3:53 PM 1 [1] INJURED DEER PARTIALLY IN THE EB LANE
Unit Information
3:57 PM 2 Unit Assigned
3:57 PM",2016,6,SHS_044_P,44,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,4450,80,99,NA,NA,NA,NA,54,NA,2,0,NA,0.046,0,NA,NA,0,NA,0,6_SHS_044_P,105-08753,P1.11,CA-44,NA,Dersch Rd,United States,California,Shasta,96088,Eastbound,40.538434,-122.174239,40.5141234,-122.0315834,8.127035583,0.001767099,Dec-23,no median,NA,NA,cable,NA,120,153,2902,0,0,5833,430,30,30,2661,1248,1248
206786,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,10/25/2023 0:32,03:00.0,NA,40.532951,-122.128603,No,NA,NA,NA,NA,road shoulder,NA,NA,12727402,Bulk Upload CSV,not reviewed,not verified,2.0231E+14,NA,2.0231E+14,22,32:00.0,40:00.0,Redding,Trfc Collision-1141 Enrt,20568-21447 Sr44,WB X SKYLIGHT RIDGE,40.532951,-122.128603,x,Mule (or Black tailed) Deer,100% certain,1,NA,road shoulder,Unknown fate,Unknown injury,1,Collision,NA,"Detail Information
7:34 AM 5 [13] 1039 SHA CDF [Shared]
7:34 AM 4 [10] NEG 1125
7:33 AM 3 [9] [Appended
 07:34:24] [3] DEER STILL ALIVE BUT ON R/S
7:33 AM 2 [8] [Appended
 07:34:24] [2] RED NISS VERSA VS DEER
7:32 AM 1 [2] VEH VS DEER
Unit Information
7:",2016,6,SHS_044_P,44,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,4450,80,99,NA,NA,NA,NA,47,NA,2,0,NA,0.035,0,NA,NA,0,NA,0,6_SHS_044_P,105-08753,P1.11,CA-44,NA,Dersch Rd,United States,California,Shasta,96088,Eastbound,40.538434,-122.174239,40.5141234,-122.0315834,8.127035583,0.001767099,Oct-23,no median,NA,NA,NA,NA,95,0,2779,0,0,5788,488,30,42,2475,1170,1170
76309,Injured,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,8/9/2017 5:23,58:00.0,NA,40.539838,-121.608858,No,NA,NA,NA,NA,NA,NA,NA,3504501,Bulk Upload CSV,not reviewed,not verified,2.01708E+14,NA,2.01708E+14,63,23:00.0,45:00.0,Redding,Live or Dead Animal,4750 MM44,EB JWO,40.539838,-121.608858,x,Mule (or Black tailed) Deer,100% certain,1,NA,NA,Injury,NA,0,NA,NA,"Detail Information
12:24 PM 1 [1] WOUNDED DEER
Unit Information
12:31 PM 1 Unit Assigned
",2016,6,SHS_044_P,44,NA,10,4,3,2,99999,1,0,1,0,2,2,1,2,2,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1350,74,56,0.822,0.622,15,62,74,NA,2,9.8,NA,0.126,0,NA,NA,1,SPX16X288444,1.707,6_SHS_044_P,105-07515,P1.11,CA-44,NA,CA-89/Lassen Peak Hwy,United States,California,Shasta,96088,Eastbound,40.5175322,-121.7230592,40.544557,-121.57773,8.615545036,0.001221661,Dec-23,no median,NA,NA,NA,NA,2525,540,3231,0,30,9111,30,424,384,8041,3226,3226
155551,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,8/24/2022 14:32,53:00.0,NA,40.541625,-120.622461,No,NA,NA,NA,NA,NA,NA,NA,10890765,Bulk Upload CSV,not reviewed,not verified,2.02208E+14,NA,2.02208E+14,41,32:00.0,04:00.0,Susanville,Trfc Collision-No Inj,SR139 / Merrillville Rd,139 APROX 15 MI NO SVL,40.541625,-120.622461,x,Mule (or Black tailed) Deer,100% certain,1,adult,NA,Unknown fate,No injury,0,"Collision, Vehicle driveable",NA,"Detail Information
9:42 PM 6 [12] 1039 - RP / WILL GO TO THE CHP OFC
9:33 PM 5 [7] UNKN IF DEER IS 1125
9:33 PM 4 [6] NEED TO DO 1110 / VEH A RENTAL
9:32 PM 3 [4] NEG INJURIES
9:32 PM 2 [2] VEH DRIVABLE
9:32 PM 1 [1] VEH VS DEER
",2016,6,SHS_139_P,139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,168,NA,2,37.2,NA,0.116,0,NA,NA,1,SPX16X303119,8.701,6_SHS_139_P,105+09006,P1.11,CA-139,NA,CR-226/Merrillville Rd,United States,California,Lassen,96130,Northbound,40.4800628,-120.545203,40.54163,-120.622474,6.055614576,8.77E-05,Apr-21,no median,intersection,NA,NA,"4-way junction, no break in median",850,633,1369,0,0,2630,1132,402,644,30,90,90
121093,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,7/30/2018 15:31,31:00.0,NA,40.545953,-123.19112,No,NA,NA,NA,NA,NA,NA,NA,4985052,Bulk Upload CSV,not reviewed,not verified,2.01807E+14,NA,2.01807E+14,229,31:00.0,26:00.0,Trinity River,Live or Dead Animal,Sr3 / Old Morgan Hill Rd,SB AT MORGAN HILL RD,40.545953,-123.19112,x,Mule (or Black tailed) Deer,NA,0,NA,NA,NA,NA,0,NA,NA,"Detail Information
10:33 PM 1 [2] DEER INJ ON RHS
Unit Information
10:33 PM 6 Unit Assigned
10:33 PM 5 Unit Enroute
10:35 PM 4 Unit Cleared
10:35 PM 3 Unit Assigned
11:09 PM 2 Unit Assigned
11:09 PM 1 Unit Enroute
",2016,6,SHS_003_P,3,NA,0,0,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2350,85,168,NA,NA,NA,NA,81,NA,2,0.3,NA,0.094,0,NA,NA,0,NA,0,6_SHS_003_P,105+20677,P1.11,CA-3,NA,Hyampom Rd,United States,California,Trinity,96041,Northbound,40.467162,-123.169292,40.5528244,-123.1905868,6.445251476,0.001338812,Sep-22,no median,intersection,NA,NA,NA,108,485,966,0,0,277,787,42,95,819,592,592
75224,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,5/28/2017 6:51,32:00.0,NA,40.549659,-123.191073,No,NA,NA,NA,NA,road surface,NA,NA,3187099,Bulk Upload CSV,not reviewed,not verified,2.01705E+14,NA,2.01705E+14,78,51:00.0,15:00.0,Trinity River,Traffic Hazard,Sr3 / Tule Creek Rd,JSO,40.549659,-123.191073,x,Mule (or Black tailed) Deer,100% certain,1,NA,road surface,Unknown fate,NA,0,NA,NA,"Detail Information
1:54 PM 2 [6] NOW WALKING SB ON EAST SIDE OF RD
1:52 PM 1 [1] JAMES DEERMAN WALKING IN RHS /
Unit Information
2:01 PM 1 Unit Assigned
",2016,6,SHS_003_P,3,NA,0,0,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2350,85,168,NA,NA,NA,NA,59,NA,2,0,NA,0.081,0,NA,NA,0,NA,0,6_SHS_003_P,105+20677,P1.11,CA-3,NA,Hyampom Rd,United States,California,Trinity,96041,Northbound,40.467162,-123.169292,40.5528244,-123.1905868,6.445251476,0.001234682,Oct-23,no median,NA,NA,NA,NA,67,85,1179,0,0,108,872,85,134,1226,342,342
144979,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,10/17/2020 9:25,28:00.0,NA,40.553116,-123.190208,No,NA,NA,NA,NA,road surface,NA,NA,8089446,Bulk Upload CSV,not reviewed,not verified,2.0201E+14,NA,2.0201E+14,23,25:00.0,40:00.0,Trinity River,Animal Hazard,Hyampom Rd / Sr3,1 BLOCK W/O,40.553116,-123.190208,x,Mule (or Black tailed) Deer,100% certain,1,NA,road surface,"Fatality, result of collision",NA,1,Collision,NA,"Detail Information
9:27 AM 3 [4] 1125 IN THE WB LN
9:25 AM 2 [2] THE DEER IS 1144
9:25 AM 1 [1] VEH VS DEER
",2016,6,SHS_003_P,3,NA,0,0,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2350,85,168,NA,NA,NA,NA,89,NA,2,0,NA,0.052,0,NA,NA,0,NA,0,6_SHS_003_P,105+20678,P1.11,CA-3,NA,Wildwood Rd,United States,California,Trinity,96041,Northbound,40.5528244,-123.1905868,40.563111,-123.106147,4.898460218,0.00139073,Oct-23,no median,NA,NA,cable,NA,42,277,1321,0,0,510,524,190,201,1627,400,400
66563,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,10/27/2015 22:30,52:00.0,NA,40.555667,-122.233423,No,NA,NA,NA,NA,NA,NA,NA,903104,Bulk Upload CSV,not reviewed,not verified,2.0151E+14,NA,2.0151E+14,13,30:00.0,45:00.0,Redding,Animal Hazard,Sr44 / Sr44 W Deschutes Rd Ofr,WB,40.555667,-122.233423,x,Mule (or Black tailed) Deer,NA,0,NA,NA,"Fatality, result of collision",NA,0,NA,NA,"Detail Information
5:28 AM 1 [1] DEAD DEER IN RDWY
Unit Information
5:29 AM 1 Unit Assigned
",2016,6,SHS_044_P,44,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,7250,94,133,NA,NA,NA,NA,36,NA,2,0,NA,0.041,0,NA,NA,0,NA,0,6_SHS_044_P,105-08754,P1.11,CA-44,NA,Old 44 Dr/Millville Plains Rd,United States,California,Shasta,96073,Eastbound,40.555672,-122.233436,40.538434,-122.174239,3.472444842,0.0014122,Nov-23,no median,NA,NA,NA,NA,108,150,295,0,0,162,663,845,30,268,153,153
74003,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,2/9/2017 21:02,00:00.0,NA,40.561133,-122.300496,No,NA,NA,NA,NA,road surface,NA,NA,2770579,Bulk Upload CSV,not reviewed,not verified,2.01702E+14,NA,2.01702E+14,28,02:00.0,15:00.0,Redding,Animal Hazard,Sr44 W / Airport Rd,NA,40.561133,-122.300496,x,Mule (or Black tailed) Deer,NA,2,NA,road surface,"Fatality, result of collision",NA,0,NA,NA,"Detail Information
5:05 AM 4 [5] 1039 BRIEFING
5:03 AM 3 [3] 1039 DOT
5:03 AM 2 [2] 2 1144 DEERS IN RDWY
5:02 AM 1 [1] #1
",2016,6,SHS_044_S,44,NA,10,4,2,2,73774,1,0,1,0,4,2,1,2,5,0,12,7,36,1,AD,0,0,0,65,0,NA,0,23200,126,258,0.054,0.111,10,63,47,NA,2,0,NA,0.107,0,NA,NA,1,SPX16X288381,1.329,6_SHS_044_S,105P07514,P1.3,CA-44,NA,Old Oregon Trl/Airport Rd,United States,California,Shasta,96003,Westbound,40.5590908,-122.2962446,40.5632148,-122.3047734,0.530650834,0.000632863,Oct-23,concrete,NA,NA,NA,NA,153,324,981,0,0,1006,630,474,180,2117,787,787
72803,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,11/14/2016 12:00,28:00.0,NA,40.563106,-123.106133,No,NA,NA,NA,NA,NA,NA,NA,2408536,Bulk Upload CSV,not reviewed,not verified,2.01611E+14,NA,2.02E+14,155,00:00.0,30:00.0,Trinity River,Trfc Collision-No Inj,Sr3 / Wildwood Rd,SB,40.563106,-123.106133,x,Mule (or Black tailed) Deer,NA,1,NA,NA,Unknown fate,No injury,1,Collision,NA,"Detail Information
8:11 PM 4 [8] RP TC'D W/ DEER
8:10 PM 3 [7] DEER CURRENTLY 1125 SR3 / WILDWOOD
8:09 PM 2 [5] RP WILL BE STANDING BY FOR THE OFFICER AT NELSON // HE ADVISED THE ROAD IS TOO NARROW FOR HIM TO PULL OFF SAFELY AT WILDWOOD // HE FEELS SAFE",2016,6,SHS_003_P,3,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,8,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1950,31,65,0.207,0.433,13,57,173,NA,2,1.8,NA,0.329,0,NA,NA,1,SPX16X278937,8.701,6_SHS_003_P,105+20678,P1.11,CA-3,NA,Wildwood Rd,United States,California,Trinity,96041,Northbound,40.5528244,-123.1905868,40.563111,-123.106147,4.898460218,0.000722229,Oct-23,no median,intersection,NA,NA,NA,67,95,2420,0,0,4741,162,30,351,7700,882,882
73185,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,11/29/2016 10:45,39:00.0,NA,40.563235,-122.358659,No,NA,NA,NA,NA,NA,NA,NA,2469669,Bulk Upload CSV,not reviewed,not verified,2.01611E+14,NA,2.01611E+14,105,45:00.0,45:00.0,Redding,Trfc Collision-No Inj,0 I5 N,NB SO HARTNELL AVENUE OC,40.563235,-122.358659,x,Mule (or Black tailed) Deer,NA,1,NA,NA,Unknown fate,No injury,1,"Collision, Vehicle not driveable",NA,"Detail Information
6:42 PM 4 [6] 1039 KEITHS TOW FOR 3A
6:40 PM 3 [4] C37-054C 1185R 3A FOR YEL COMPACT CAR
6:39 PM 2 [3] C37-054C OUT WITH VEH VS DEER
6:38 PM 1 [1] VEH VS DEER
Unit Information
6:39 PM 3 Unit Assigned
6:39 PM 2 Unit Enroute
6:39 PM 1 Un",2016,6,SHS_005_P,5,NA,10,2,1,2,73774,1,0,1,0,6,2,2,2,5,0,12,5,84,1,ABC,0,0,0,65,0,NA,0,60000,6413,765,0.962,0.115,9,52,40,NA,2,0,NA,0.034,0,NA,NA,1,SPX16X281010,1.16,6_SHS_005_P,105+05379,P1.3,I-5,NA,Cypress Ave/Exit 677,United States,California,Shasta,96002,Northbound,40.540929,-122.35163,40.5670998,-122.3598848,1.859123391,0.000421744,Jul-24,"vegetative, cable",grass,<10 meters,"short fence, thrie beam",NA,67,782,1276,0,0,190,787,671,600,2341,618,618
73781,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,1/13/2017 21:17,55:00.0,NA,40.571219,-122.321366,No,NA,NA,NA,NA,NA,NA,NA,2672313,Bulk Upload CSV,not reviewed,not verified,2.01701E+14,NA,2.01701E+14,19,17:00.0,30:00.0,Redding,Live or Dead Animal,Sr44 W / Shasta View Dr Ofr,WB 44 ON SHASTA VIEW OFR,40.571219,-122.321366,x,Mule (or Black tailed) Deer,NA,1,NA,NA,Unknown fate,NA,1,NA,NA,"Detail Information
5:18 AM 2 [2] UNK IF DEER 1125
5:17 AM 1 [1] RP JUST HIT A DEER
Unit Information
5:25 AM 2 Unit Assigned
5:25 AM 1 Unit Enroute
",2016,6,SHS_044_S,44,NA,10,4,2,2,73774,1,0,1,0,4,2,1,2,5,0,12,7,36,1,AD,0,0,0,65,0,NA,0,23200,126,258,0.054,0.111,10,63,35,NA,2,0,NA,0.106,0,NA,NA,1,SPX16X288381,1.329,6_SHS_044_S,105+07513,P1.3,CA-44,NA,Shasta View Dr,United States,California,Shasta,96002,Westbound,40.5632148,-122.3047734,40.5712336,-122.3213772,1.032482481,0.000977804,Oct-23,concrete,NA,NA,"tall fence, wall",NA,67,180,1063,0,0,430,738,402,295,2821,579,579
68901,Injured,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,5/16/2016 9:28,51:00.0,NA,40.57632,-123.089988,No,NA,NA,NA,NA,road surface,NA,NA,1664685,Bulk Upload CSV,not reviewed,not verified,2.01605E+14,NA,2.01605E+14,106,28:00.0,15:00.0,Trinity River,Trfc Collision-No Inj,Sr3 / Summit Creek Rd,JNO,40.57632,-123.089988,x,Mule (or Black tailed) Deer,NA,1,NA,road surface,Injury,No injury,1,NA,NA,"Detail Information
4:30 PM 3 [3] UNKN IF SHE NEEDS FURTHER ASST AND UNKN VEH DESC
4:30 PM 2 [2] BO CELL CONNECTION // RP ADVD SHE PULLED THE DEER OUT OF THE RDWY NO LONGER 1125 BUT IT IS STILL ALIVE ON R/S
4:28 PM 1 [1] RP HIT A DEER
Unit Information
4:3",2016,6,SHS_003_P,3,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,8,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1950,31,65,0.207,0.433,13,57,148,NA,2,3.1,NA,0.284,0,NA,NA,1,SPX16X278938,8.701,6_SHS_003_P,105+20679,P1.11,CA-3,NA,Summit Creek Rd,United States,California,Trinity,96041,Northbound,40.563111,-123.106147,40.5940116,-123.012185,6.794890724,0.00171921,Oct-23,no median,intersection,NA,NA,T-junction,120,90,4408,0,0,6546,283,30,488,9584,2885,2885
66365,Injured,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,10/22/2015 15:30,48:00.0,NA,40.581328,-122.341833,No,NA,NA,NA,NA,NA,NA,NA,883046,Bulk Upload CSV,not reviewed,not verified,2.0151E+14,NA,2.0151E+14,165,30:00.0,15:00.0,Redding,Live or Dead Animal,Sr44 E / Sr44 E Victor Ave Ofr,1/4 MI JEO,40.581328,-122.341833,x,Mule (or Black tailed) Deer,NA,0,NA,NA,Injury,NA,0,NA,NA,"Detail Information
10:56 PM 15 [32] 1039 SHASCOM / ALSO ADVS THEM THEIR UNIT CAN 1022
10:55 PM 14 [30] S8 ADVS RELASE BREAK
10:51 PM 13 [25] 53C HAS RAMP STOPPED
10:51 PM 12 [24] 55C CPZ BREAK STARTED 44 JWO 5
10:51 PM 11 [23] 40C REQ EB UNIT START BREAK",2016,6,SHS_044_P,44,NA,10,4,2,2,73774,1,0,1,0,5,3,1,2,5,0,12,7,22,1,ABC,0,0,0,65,0,NA,0,36500,238,386,0.065,0.106,10,62,38,NA,2,0,NA,0.094,0,NA,NA,1,SPX16X288376,1.772,6_SHS_044_P,105N07512,P1.3,CA-44,NA,Victor Ave,United States,California,Shasta,96002,Eastbound,40.5813372,-122.341859,40.5774504,-122.3342276,0.4821404,0.000406624,Aug-24,concrete,On/off ramp,NA,other fence,both sides,42,570,1082,0,0,1606,484,67,371,3171,540,540
142353,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,6/14/2020 20:31,21:00.0,NA,40.583895,-120.25058,No,NA,NA,NA,NA,NA,NA,NA,7616814,Bulk Upload CSV,not reviewed,not verified,2.02006E+14,NA,2.02E+14,41,31:00.0,40:00.0,Susanville,Trfc Collision-No Inj,Us395 / Karlo Rd,395/KARLO,40.583895,-120.25058,x,Mule (or Black tailed) Deer,NA,0,NA,NA,Unknown fate,NA,0,NA,NA,"Detail Information
8:34 PM 3 [5] RP STOPPED AND TALKED TO XRAY
 SHE STATED SHE WAS FINE
 RP ASSISTED GETTING PARTS OF VEH OO RDWY.
8:33 PM 2 [4] NEG 1125
 DEER PARTIALLY 1125
8:32 PM 1 [1] VEH VS DEER
Unit Information
8:35 PM 2 Unit Assigned
8:35 PM 1 Un",2016,6,SHS_395_P,395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,950,241,26,NA,NA,NA,NA,124,NA,2,21.4,NA,0.16,0,NA,NA,0,NA,0,6_SHS_395_P,105+08479,P1.11,US-395,NA,School House Rd,United States,California,Lassen,NA,Northbound,40.3819718,-120.3854254,40.798624,-120.365979,35.42444149,0.00167948,Nov-23,no median,intersection,NA,NA,NA,1054,85,3606,0,0,6009,1168,30,120,85,67,67
88730,Dead,Anonymous,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,11/11/2022 14:00,24:00.0,NA,40.58419473,-122.4447909,No,NA,NA,NA,weekly,NA,NA,NA,0,Manual Entry,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2022/11/IMG_20221111_133001340.jpg?itok=Vm6fn9WA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_299_P,299,NA,0,0,3,2,73774,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,10350,256,139,NA,NA,NA,NA,54,NA,2,1.5,NA,0.226,0,NA,NA,0,NA,0,6_SHS_299_P,105-08727,P1.11,CA-299,NA,Buenaventura Blvd,United States,California,Shasta,96001,Eastbound,40.589851,-122.460826,40.583732,-122.426824,1.940286871,0.001774321,Sep-24,no median,pull-out,NA,NA,NA,42,648,1333,0,0,2793,242,67,30,4410,1252,1252
203733,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,5/29/2023 13:01,56:00.0,NA,40.586308,-122.360406,No,NA,NA,NA,NA,NA,NA,NA,12091157,Bulk Upload CSV,not reviewed,not verified,2.02305E+14,NA,2.02305E+14,170,01:00.0,29:00.0,Redding,Trfc Collision-No Inj,Sr44 E Onr / I5 N,EB JWO ON THE BRIDGE,40.586308,-122.360406,x,Mule (or Black tailed) Deer,100% certain,1,NA,NA,Unknown fate,No injury,1,"Collision, Vehicle driveable",NA,"Detail Information
8:03 PM 5 [6] CURRENTLY PULLED TO THE RHS // HOWEVER NOT REQ CHP FOR 1110
 JUST TO CHECK FOR LN 5
8:03 PM 4 [5] RP IS CONCERNED BECAUSE SHE DOESNT KNOW WHERE THE DEER ENDED UP
8:03 PM 3 [4] BELIEVES VEH IS STILL DRIVABLE
8:02 PM 2 [2]",2016,6,SHS_005_P,5,NA,0,0,1,2,73774,1,0,1,0,5,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,59000,5894,863,0.899,0.132,9,54,158,NA,2,0,NA,0.088,0,NA,NA,0,NA,0,6_SHS_005_P,105P05380,P1.3,I-5,NA,CA-44/CA-299/Exit 678,United States,California,Shasta,96002,Northbound,40.577648,-122.3602834,40.5869502,-122.3604272,0.64265917,0.001120166,Jul-24,thrie beam,NA,NA,NA,NA,190,402,366,0,0,30,255,272,212,1583,553,366
