"nid","condition","username","animal","animal_sig","scientific","animal_wri","animal_cat","animal_gro","confidence","observatio","created_da","time_since","latitude","longitude","salvage","road_type","roadside_f","speed_limi","travel_fre","carcass_po","incorrect_","observer","CROSv1_NID","input_meth","review_sta","verificati","verifica_1","Image","chips_Code","chips_Numb","chips_Date","chips_Crea","chips_Area","chips_Type","chips_Stre","chips_Loca","chips_Lati","chips_Long","chips_Mark","chips_Anim","chips_Conf","chips_Nu_1","chips_Age","chips_Casc","chips_An_1","chips_Driv","chips_Nu_2","chips_Attr","chips_Note","chips_Deta","ROUTE_NUMB","AADT","StreetImageryDate","MedianType","SecondaryAttribute","MedianWidth","RoadsideBarrier","MedianNotes"
83515,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2020-08-31 09:15:00,"2020/08/31 10:19:00.000","definitely less than 3 hours",39.9350669473,-120.927606575,"No","state / rural highway",NA,"50 mph","daily","road surface",NA,"Gary Rotta",0,"Manual Entry","not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2020/08/P1000640.JPG?itok=_dO55VFU",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,9300,2022-10-01,"no median",NA,NA,NA,NA
59202,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-02-25 07:45:00,"2018/02/25 10:04:00.000","definitely less than 12 hours",39.935084,-120.857935,NA,"state / rural highway",NA,"55 mph","daily","road surface","Correct Species Entered","Gary Rotta",73373,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010649.JPG?itok=fhN0hqU3",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,2950,2022-10-01,"no median",NA,NA,NA,NA
59153,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-12-27 01:30:00,"2017/12/27 03:03:00.000","definitely less than 3 hours",39.93512,-120.858107,NA,"state / rural highway",NA,"55 mph","daily","road shoulder","Correct Species Entered","Gary Rotta",73106,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010571.JPG?itok=6KnwcdpL",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,2950,2022-10-01,"no median",NA,NA,NA,NA
86387,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2021-03-26 10:15:00,"2021/03/26 10:36:00.000","definitely less than 3 hours",39.93512042,-120.928953102,"No","state / rural highway",NA,"50 mph","daily","road surface",NA,"Gary Rotta",0,"Manual Entry","not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2021/03/P1000713.JPG?itok=8_LT9F81",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,9300,2022-10-01,"no median",NA,NA,NA,NA
50333,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-05-29 03:15:00,"2018/05/30 06:29:00.000","definitely less than 6 hours",39.935129,-120.927555,NA,"state / rural highway",NA,"50 mph","daily","road surface",NA,"Gary Rotta",74160,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,9300,2022-10-01,"no median",NA,NA,NA,NA
51808,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2019-04-01 04:00:00,"2019/04/01 09:06:00.000","definitely less than 24 hours",39.935171,-120.85813,NA,"state / rural highway",NA,"55 mph","daily","road shoulder",NA,"Gary Rotta",77178,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,2950,2022-10-01,"no median",NA,NA,"other fence",NA
60257,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2019-04-08 01:30:00,"2019/04/08 05:16:00.000","definitely less than 3 hours",39.935177,-120.929888,NA,"state / rural highway",NA,"50 mph","daily","road surface",NA,"Gary Rotta",77228,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010884.JPG?itok=nUu7isl9",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,9300,2022-10-01,"no median",NA,NA,NA,NA
59147,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-12-24 04:00:00,"2017/12/24 05:03:00.000","definitely less than 6 hours",39.935221,-120.858192,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",73094,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010566.JPG?itok=7Z_ZfKDa",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,2950,2022-10-01,"no median",NA,NA,"other fence",NA
59036,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-28 04:00:00,"2017/10/28 04:31:00.000","definitely less than 24 hours",39.935235,-120.929925,NA,"state / rural highway",NA,"40 mph","daily","road surface",NA,"Gary Rotta",72362,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010456.JPG?itok=DxBr_0Lp",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,9300,2022-10-01,"no median",NA,NA,NA,NA
80269,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2020-02-12 10:00:00,"2020/02/12 10:34:00.000","definitely less than 3 hours",39.9352355919,-120.883516596,"No","state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",0,"Manual Entry","not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2020/02/P1000560.JPG?itok=mZsrXaVy",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,2950,2022-10-01,"no median","intersection",NA,NA,"4-way junction, no break in median"
85402,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2021-01-26 11:15:00,"2021/01/26 11:52:00.000","definitely less than 6 hours",39.935252045,-120.883542741,"No","state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",0,"Manual Entry","not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2021/01/P1000688.JPG?itok=vOa2PJ4E",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,2950,2022-10-01,"no median",NA,NA,NA,NA
81387,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2020-05-09 09:15:00,"2020/05/09 09:44:00.000","definitely less than 3 hours",39.9353137441,-120.883757968,"No","state / rural highway",NA,"55 mph","several times per week","road surface",NA,"Gary Rotta",0,"Manual Entry","not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2020/05/P1000585.JPG?itok=RNLJwcrw",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5750,2022-10-01,"no median",NA,NA,NA,NA
85399,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2021-01-23 09:45:00,"2021/01/23 10:11:00.000","definitely less than 3 hours",39.935387783,-120.883951049,"No","state / rural highway",NA,"55 mph","several times per week","road surface",NA,"Gary Rotta",0,"Manual Entry","not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2021/01/P1000687.JPG?itok=yUdjUhRR",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5750,2022-10-01,"no median",NA,NA,"tall fence",NA
47456,"Dead","cdillingham","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-11-06 07:00:00,"2016/11/06 13:36:00.000","definitely less than 24 hours",39.935447,-120.858864,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Colin Dillingham",68839,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,2950,2022-10-01,"no median",NA,NA,NA,NA
59151,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-12-26 03:15:00,"2017/12/26 05:16:00.000","definitely less than 24 hours",39.935451,-120.858707,NA,"state / rural highway",NA,"55 mph","daily","road shoulder","Correct Species Entered","Gary Rotta",73102,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010570.JPG?itok=En06vc57",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,2950,2022-10-01,"no median",NA,NA,NA,NA
46191,"Dead","mfwest","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-06-02 00:15:00,"2016/06/02 09:00:00.000","definitely less than 24 hours",39.935493,-120.886656,NA,NA,NA,NA,"monthly",NA,NA,"Matthew West",66524,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5750,2022-10-01,"no median",NA,NA,NA,NA
47594,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-12-05 02:00:00,"2016/12/05 04:00:00.000","definitely less than 24 hours",39.935539,-120.885916,NA,"state / rural highway",NA,"45 mph","daily","road shoulder",NA,"Gary Rotta",69107,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5750,2022-10-01,"no median",NA,NA,NA,NA
60077,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-10-15 02:45:00,"2018/10/15 02:25:00.000","definitely less than 6 hours",39.935582,-120.859182,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",75990,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010779.JPG?itok=61mJU_5N",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,2950,2022-10-01,"no median",NA,NA,"cable",NA
47584,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-11-25 06:15:00,"2016/11/25 07:38:00.000","definitely less than 12 hours",39.935605,-120.886302,NA,"state / rural highway",NA,"45 mph","weekly","road surface",NA,"Gary Rotta",69073,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5750,2022-10-01,"no median",NA,NA,NA,NA
47406,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-10-27 10:00:00,"2016/10/28 01:28:00.000","exact time of impact (witnessed event)",39.935605,-120.884285,NA,"state / rural highway",NA,"45 mph","weekly","road surface",NA,"Gary Rotta",68754,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5750,2022-10-01,"no median","pull-out",NA,NA,NA
50103,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-04-16 07:45:00,"2018/04/16 11:44:00.000","definitely less than 6 hours",39.935671,-120.886173,NA,"state / rural highway",NA,"40 mph","daily","road surface",NA,"Gary Rotta",73670,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5750,2022-10-01,"no median",NA,NA,NA,NA
59144,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-12-19 01:45:00,"2017/12/19 05:54:00.000","definitely less than 3 hours",39.935715,-120.885336,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",73052,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010559.JPG?itok=T3jwyV7j",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5750,2022-10-01,"no median",NA,NA,NA,NA
58200,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-01-12 05:30:00,"2017/01/12 07:14:00.000","definitely less than 12 hours",39.945838,-120.956683,NA,"state / rural highway",NA,"45 mph","daily","road surface","Correct Species Entered","Gary Rotta",69328,NA,"reviewed","not verified","can't id from photo","/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1000742.JPG?itok=fEiCrkdi",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5225,2022-10-01,"no median","intersection",NA,NA,"t-junction, no break in median"
61487,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2019-09-29 14:29:00,"2019/09/29 14:39:00.000","definitely less than 3 hours",39.9460932693,-120.95689091,NA,"state / rural highway",NA,"50 mph","several times per week","road surface",NA,"Gary Rotta",0,"Manual Entry","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5225,2022-10-01,"no median","intersection",NA,NA,"t-junction, no break in median"
47130,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-09-28 01:30:00,"2016/09/29 00:17:00.000","definitely less than 24 hours",39.946381,-120.957241,NA,"state / rural highway",NA,"55 mph","weekly","road surface",NA,"Gary Rotta",68276,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5225,2022-10-01,"no median",NA,NA,"cable",NA
59721,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","somewhat confident",2018-07-31 02:15:00,"2018/07/31 01:59:00.000","definitely less than 24 hours",39.950145,-120.960138,NA,"state / rural highway",NA,"50 mph","daily","road surface",NA,"Gary Rotta",75052,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010719.JPG?itok=Fos0kHBa",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5225,2022-10-01,"no median","pull-out",NA,NA,NA
58990,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-18 02:15:00,"2017/10/18 04:16:00.000","definitely less than 24 hours",39.950214,-120.960116,NA,"state / rural highway",NA,"50 mph","daily","road surface",NA,"Gary Rotta",72194,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010411.JPG?itok=waLSSNvv",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5225,2022-10-01,"no median","pull-out",NA,NA,NA
58901,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-06 06:15:00,"2017/10/06 07:23:00.000","definitely less than 24 hours",39.950609,-120.960202,NA,"state / rural highway",NA,"50 mph","daily","road surface",NA,"Gary Rotta",71988,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010372.JPG?itok=wis5TBbw",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5225,2022-10-01,"no median",NA,NA,NA,NA
59038,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-31 04:00:00,"2017/10/31 03:44:00.000","definitely less than 12 hours",39.950658,-120.960267,NA,"state / rural highway",NA,"50 mph","daily","road surface",NA,"Gary Rotta",72387,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010462.JPG?itok=sje4yEEo",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5225,2022-10-01,"no median",NA,NA,NA,NA
49603,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-12-01 07:15:00,"2017/12/01 08:22:00.000","definitely less than 24 hours",39.950675,-120.960159,NA,"state / rural highway",NA,"50 mph","daily","road shoulder",NA,"Gary Rotta",72844,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5225,2022-10-01,"no median",NA,NA,NA,NA
59876,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-08-21 03:30:00,"2018/08/21 05:00:00.000","definitely less than 24 hours",39.950685,-120.960197,NA,"state / rural highway",NA,"50 mph","daily","road surface",NA,"Gary Rotta",75349,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010727.JPG?itok=leQoSDhb",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,5225,2022-10-01,"no median",NA,NA,NA,NA
58692,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-07-04 03:45:00,"2017/07/04 13:21:00.000","definitely less than 6 hours",39.953931,-120.958164,NA,"state / rural highway",NA,"50 mph","daily","road surface","Correct Species Entered","Gary Rotta",70927,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1000882.JPG?itok=_GMct3vl",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
59135,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-12-14 01:00:00,"2017/12/14 01:55:00.000","definitely less than 3 hours",39.954304,-120.958014,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",72969,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010544.JPG?itok=euX-ubZj",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
59148,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-12-24 04:15:00,"2017/12/24 05:07:00.000","definitely less than 6 hours",39.954414,-120.957799,NA,"state / rural highway",NA,"55 mph","daily","road surface","Correct Species Entered","Gary Rotta",73096,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010567.JPG?itok=8F0BqWWI",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
59172,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-01-12 01:45:00,"2018/01/12 06:17:00.000","definitely less than 3 hours",39.95443,-120.957778,NA,"state / rural highway",NA,"50 mph","daily","road surface","Correct Species Entered","Gary Rotta",73197,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010603.JPG?itok=uIbaWcDp",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
49114,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-07 09:00:00,"2017/10/07 08:31:00.000","definitely less than 24 hours",39.954705,-120.957584,NA,"state / rural highway",NA,"50 mph","daily","road surface",NA,"Gary Rotta",71996,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
30327,"Dead","mfwest","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","somewhat confident",2015-10-21,"2015/10/20 23:32:00.000","definitely less than 24 hours",39.956584,-120.955782,NA,"state / rural highway",NA,"55 mph","daily",NA,NA,"Matthew West",49433,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"thrie beam",NA
47764,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-01-29 03:30:00,"2017/01/29 04:37:00.000","definitely less than 24 hours",39.957599,-120.955138,NA,"state / rural highway",NA,"55 mph","weekly","road surface",NA,"Gary Rotta",69437,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
59878,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-08-22 01:30:00,"2018/08/22 01:55:00.000","definitely less than 3 hours",39.958177,-120.954631,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",75357,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010730.JPG?itok=-USbaGoy",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
58153,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","somewhat confident",2016-11-22 03:15:00,"2016/11/23 01:06:00.000","definitely less than 24 hours",39.958241,-121.285543,NA,"state / rural highway",NA,"55 mph",NA,"road surface","Correct Species Entered","Gary Rotta",69030,NA,"reviewed","not verified","can't id from pic","/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1000716.JPG?itok=NG4VVZ_r",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,1350,2022-10-01,"no median",NA,NA,NA,NA
59035,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-27 09:15:00,"2017/10/27 08:37:00.000","definitely less than 6 hours",39.958274,-120.954537,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",72361,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010455.JPG?itok=kUC8TJd8",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
59102,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-11-22 02:00:00,"2017/11/22 02:55:00.000","definitely less than 6 hours",39.958345,-120.95443,NA,"state / rural highway",NA,"55 mph","daily","road shoulder",NA,"Gary Rotta",72703,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010499.JPG?itok=omZ1PUXS",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
59210,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-03-19 04:00:00,"2018/03/19 04:53:00.000","definitely less than 6 hours",39.95846,-120.954409,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",73493,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010661.JPG?itok=xleK0k8c",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
59145,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-12-22 01:30:00,"2017/12/22 02:38:00.000","definitely less than 3 hours",39.95869,-120.954194,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",73079,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010562.JPG?itok=zZh8TuxC",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median","intersection",NA,"thrie beam","t-junction, no break in median"
50985,"Dead","cdillingham","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-09-27 03:30:00,"2018/09/27 08:11:00.000","definitely less than 3 hours",39.958812,-120.954055,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Colin Dillingham",75806,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"thrie beam",NA
