nid,condition,username,animal,animal_sig,scientific,animal_wri,animal_cat,animal_gro,confidence,observatio,created_da,time_since,latitude,longitude,salvage,road_type,roadside_f,speed_limi,travel_fre,carcass_po,incorrect_,observer,CROSv1_NID,input_meth,review_sta,verificati,verifica_1,Image,chips_Code,chips_Numb,chips_Date,chips_Crea,chips_Area,chips_Type,chips_Stre,chips_Loca,chips_Lati,chips_Long,chips_Mark,chips_Anim,chips_Conf,chips_Nu_1,chips_Age,chips_Casc,chips_An_1,chips_Driv,chips_Nu_2,chips_Attr,chips_Note,chips_Deta,YEAR_RECOR,STATE_CODE,ROUTE_ID,ROUTE_NUMB,ROUTE_NAME,ROUTE_QUAL,ROUTE_SIGN,F_SYSTEM,FACILITY_T,URBAN_CODE,NHS,STRAHNET,OWNERSHIP,TRUCK,THROUGH_LA,PEAK_LANES,COUNTER_PE,SHOULDER_T,SHOULDER_W,SHOULDER_1,LANE_WIDTH,MEDIAN_TYP,MEDIAN_WID,ACCESS_CON,WIDENING_O,WIDENING_P,HOV_LANES,HOV_TYPE,SPEED_LI_1,TOLL_CHARG,TOLL_ID,TOLL_TYPE,AADT,AADT_COMBI,AADT_SINGL,PCT_PEAK_C,PCT_PEAK_S,K_FACTOR,DIR_FACTOR,IRI,PSR,SURFACE_TY,CRACKING_P,FAULTING,RUTTING,STRUCTURE_,YEAR_LAST_,YEAR_LAST1,IS_SAMPLE,SAMPLE_ID,EXPANSION_,National_R,TMC,TMC_Type,TMC_RoadNu,TMC_RoadNa,TMC_FirstN,TMC_Countr,TMC_State,TMC_County,TMC_Zip,TMC_Direct,TMC_StartL,TMC_Star_1,TMC_EndLat,TMC_EndLon,TMC_Miles,Shape_Leng,StreetImageryDate,MedianType,SecondaryAttribute,MedianWidth,RoadsideBarrier,MedianNotes,bldg_dist,nhd_dist,ow_dist,dev_dist,dev_int_dist,barren_dist,forest_dist,shrub_dist,grassland_dist,cultivated_dist,wetland_dist,wet_dist
30606,Dead,mfwest,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/13/2015 5:45,12:00.0,definitely less than 12 hours,39.933406,-120.872376,NA,state / rural highway,NA,55 mph,weekly,road surface,NA,Matthew West,49903,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,53,NA,2,0.6,NA,0.338,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001843172,Oct-22,no median,NA,NA,NA,NA,95,108,875,30,30,17850,30,0,228,390,60,60
30616,Dead,davidhamilton,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/16/2015 7:30,29:00.0,definitely less than 12 hours,40.022654,-121.067532,NA,NA,NA,NA,weekly,NA,NA,David Hamilton,49919,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,128,40,NA,NA,NA,NA,88,NA,2,13.1,NA,0.2,0,NA,NA,0,NA,0,6_SHS_070_P,105+07536,P1.11,CA-70,NA,CA-89 (Quincy),United States,California,Plumas,95971,Eastbound,40.0195632,-121.1043044,40.0386704,-120.983902,8.175073775,0.001714307,Oct-22,no median,pull-out,NA,rocks,roadside steep cliffside may be confounding,234,60,60,0,255,8055,30,95,2195,6842,1289,60
30648,Dead,cdillingham,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,9/27/2015 7:00,25:00.0,definitely less than 6 hours,40.011767,-121.229041,NA,state / rural highway,NA,55 mph,monthly,road surface,NA,Colin Dillingham,50007,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,128,40,NA,NA,NA,NA,92,NA,2,1,NA,0.356,0,NA,NA,0,NA,0,6_SHS_070_P,105+08893,P1.11,CA-70,NA,Unnamed Street 1,United States,California,Plumas,95984,Eastbound,40.0070404,-121.2494158,40.0195632,-121.1043044,9.840851366,0.001684167,Mar-22,no median,NA,NA,NA,NA,430,30,175,0,42,4890,30,30,552,6325,741,175
30725,Dead,davidhamilton,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/30/2015 4:45,09:00.0,definitely less than 3 hours,39.961998,-120.949498,NA,NA,NA,NA,daily,NA,NA,David Hamilton,50102,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,4,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,99,NA,2,1.3,NA,0.371,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001338784,Oct-22,no median,NA,NA,NA,NA,384,540,1652,0,0,19209,30,124,757,1301,518,518
30726,Dead,davidhamilton,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/30/2015 5:15,11:00.0,definitely less than 24 hours,40.01899,-121.05537,NA,NA,NA,NA,weekly,NA,NA,David Hamilton,50103,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,128,40,NA,NA,NA,NA,102,NA,2,0.6,NA,0.275,0,NA,NA,0,NA,0,6_SHS_070_P,105+07536,P1.11,CA-70,NA,CA-89 (Quincy),United States,California,Plumas,95971,Eastbound,40.0195632,-121.1043044,40.0386704,-120.983902,8.175073775,0.001714307,Oct-22,no median,NA,NA,NA,NA,108,170,242,30,339,9095,0,127,3132,5872,247,242
45582,Dead,davidhamilton,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,2/24/2016 8:15,18:00.0,definitely less than 12 hours,40.020812,-120.959481,NA,NA,NA,NA,daily,NA,NA,David Hamilton,65376,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,142,NA,2,0,NA,0.177,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.000949777,Oct-22,no median,NA,NA,rocks,NA,180,180,1959,0,0,17182,30,42,1190,4794,1142,1142
45650,Dead,davidhamilton,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,3/16/2016 7:00,07:00.0,definitely less than 6 hours,39.972923,-120.937568,NA,NA,NA,NA,daily,NA,NA,David Hamilton,65503,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,97,NA,2,0,NA,0.382,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.00153325,Oct-22,no median,NA,NA,NA,NA,120,350,2628,0,0,19803,30,124,180,443,182,182
45744,Dead,davidhamilton,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,4/4/2016 6:45,16:00.0,definitely less than 24 hours,39.980723,-120.940351,NA,NA,NA,NA,daily,NA,NA,David Hamilton,65674,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,79,NA,2,0.3,NA,0.335,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001865793,Oct-22,no median,NA,NA,cable,NA,60,67,3000,30,67,19343,0,150,295,67,366,366
46191,Dead,mfwest,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,6/2/2016 0:15,00:00.0,definitely less than 24 hours,39.935493,-120.886656,NA,NA,NA,NA,monthly,NA,NA,Matthew West,66524,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5750,88,91,NA,NA,NA,NA,70,NA,2,0,NA,0.333,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001645484,Oct-22,no median,NA,NA,NA,NA,108,899,1044,0,30,18427,30,170,351,933,300,300
46787,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,somewhat confident,8/25/2016 2:15,14:00.0,definitely less than 6 hours,40.040396,-120.9693,NA,state / rural highway,NA,55 mph,weekly,road surface,NA,Gary Rotta,67636,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,97,NA,2,7.2,NA,0.281,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001694317,Oct-22,no median,NA,NA,thrie beam,NA,134,366,825,30,30,16518,60,0,2188,6740,324,324
46939,Dead,davidhamilton,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,9/12/2016 6:15,24:00.0,about one week,40.017082,-121.10242,NA,NA,NA,NA,weekly,NA,NA,David Hamilton,67977,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,128,40,NA,NA,NA,NA,137,NA,2,6.1,NA,0.109,0,NA,NA,0,NA,0,6_SHS_070_P,105+07536,P1.11,CA-70,NA,CA-89 (Quincy),United States,California,Plumas,95971,Eastbound,40.0195632,-121.1043044,40.0386704,-120.983902,8.175073775,0.001687373,Mar-22,no median,NA,NA,NA,NA,42,95,457,30,30,5124,0,67,836,8741,1768,457
46959,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,9/14/2016 3:15,17:00.0,definitely less than 3 hours,40.038918,-120.980587,NA,state / rural highway,NA,55 mph,weekly,road surface,NA,Gary Rotta,68003,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,127,NA,2,5.6,NA,0.226,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001694317,Oct-22,no median,NA,NA,rocks,roadside steep cliffside may be confounding,391,85,255,30,30,15554,0,201,2774,6977,832,255
47090,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,9/26/2016 9:00,48:00.0,definitely less than 6 hours,39.820996,-120.445518,NA,state / rural highway,NA,65 mph,monthly,road surface,NA,Gary Rotta,68216,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,4050,116,67,NA,NA,NA,NA,80,NA,2,1.2,NA,0.107,0,NA,NA,0,NA,0,6_SHS_070_P,105+08795,P1.11,CA-70,NA,Grizzly Rd/Rocky Point Rd,United States,California,Plumas,96122,Eastbound,39.809777,-120.471811,39.8243282,-120.421765,2.927185575,0.001838412,Oct-22,no median,NA,NA,thrie beam,NA,190,247,256,30,30,11098,108,0,402,3101,272,256
47130,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,9/28/2016 1:30,17:00.0,definitely less than 24 hours,39.946381,-120.957241,NA,state / rural highway,NA,55 mph,weekly,road surface,NA,Gary Rotta,68276,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5225,929,75,NA,NA,NA,NA,63,NA,2,0.8,NA,0.417,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001713723,Oct-22,no median,NA,NA,cable,NA,108,108,1478,0,0,19273,42,42,95,912,30,30
47131,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,9/28/2016 1:45,20:00.0,definitely less than 24 hours,40.038195,-120.999813,NA,state / rural highway,NA,55 mph,monthly,road surface,NA,Gary Rotta,68277,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,128,40,NA,NA,NA,NA,134,NA,2,4,NA,0.242,0,NA,NA,0,NA,0,6_SHS_070_P,105+07536,P1.11,CA-70,NA,CA-89 (Quincy),United States,California,Plumas,95971,Eastbound,40.0195632,-121.1043044,40.0386704,-120.983902,8.175073775,0.001710878,Oct-22,no median,pull-out,NA,NA,NA,268,85,481,0,30,13935,30,67,1566,6615,2440,481
47248,Dead,davidhamilton,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,10/12/2016 9:30,29:00.0,definitely less than 24 hours,40.163466,-120.955906,NA,NA,NA,NA,monthly,NA,NA,David Hamilton,68513,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_089_P,89,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1625,143,137,NA,NA,NA,NA,95,NA,2,1.4,NA,0.522,0,NA,NA,0,NA,0,6_SHS_089_P,105+07519,P1.11,CA-89,NA,CA-147,United States,California,Plumas,95947,Northbound,40.139739,-120.950921,40.1719296,-121.0801418,9.042265357,0.001149981,Jan-09,no median,NA,NA,NA,NA,120,268,3316,0,0,14911,30,175,573,2512,437,437
47406,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,10/27/2016 10:00,28:00.0,exact time of impact (witnessed event),39.935605,-120.884285,NA,state / rural highway,NA,45 mph,weekly,road surface,NA,Gary Rotta,68754,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_S,70,NA,10,4,4,2,99999,0,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5750,88,91,NA,NA,NA,NA,77,NA,2,0,NA,0.249,0,NA,NA,0,NA,0,6_SHS_070_S,105-08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Westbound,39.9123986,-120.8075866,39.9375522,-120.9393038,7.807688171,0.001861502,Oct-22,no median,pull-out,NA,NA,NA,30,832,967,30,30,18385,0,85,560,768,175,175
47431,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/2/2016 8:00,15:00.0,definitely less than 12 hours,39.825413,-120.66576,NA,state / rural highway,NA,55 mph,weekly,road surface,NA,Gary Rotta,68806,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,4,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,99,NA,2,0,NA,0.193,0,NA,NA,0,NA,0,6_SHS_070_P,105+07537,P1.11,CA-70,NA,CA-89 (Blairsden-Graeagle),United States,California,Plumas,96103,Eastbound,39.876035,-120.729646,39.784438,-120.620102,9.266387663,0.001672413,Oct-22,no median,NA,NA,NA,NA,277,90,366,60,60,6888,0,85,1846,6452,134,134
47432,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/2/2016 10:15,18:00.0,definitely less than 12 hours,39.874439,-120.71846,NA,state / rural highway,NA,55 mph,weekly,road shoulder,NA,Gary Rotta,68807,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,61,NA,2,2.5,NA,0.422,0,NA,NA,0,NA,0,6_SHS_070_P,105+07537,P1.11,CA-70,NA,CA-89 (Blairsden-Graeagle),United States,California,Plumas,96103,Eastbound,39.876035,-120.729646,39.784438,-120.620102,9.266387663,0.001708619,Oct-22,no median,NA,NA,NA,NA,95,108,1679,42,42,12989,0,60,685,875,256,256
47456,Dead,cdillingham,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/6/2016 7:00,36:00.0,definitely less than 24 hours,39.935447,-120.858864,NA,state / rural highway,NA,55 mph,daily,road surface,NA,Colin Dillingham,68839,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,69,NA,2,0,NA,0.268,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001718635,Oct-22,no median,NA,NA,NA,NA,108,192,1959,30,60,17825,67,0,216,390,212,212
47459,Dead,mfwest,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/7/2016 5:45,16:00.0,definitely less than 24 hours,39.971145,-120.938745,NA,state / rural highway,NA,55 mph,daily,road shoulder,NA,Matthew West,68846,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,82,NA,2,0.2,NA,0.36,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.000907911,Oct-22,no median,NA,NA,NA,NA,95,240,2440,0,0,19752,30,42,85,426,170,170
47460,Dead,davidhamilton,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/7/2016 5:45,24:00.0,definitely less than 24 hours,39.971443,-120.938559,NA,NA,NA,NA,daily,NA,NA,David Hamilton,68847,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,82,NA,2,0.2,NA,0.36,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.000630921,Oct-22,no median,NA,NA,NA,NA,60,270,2477,0,30,19762,30,42,95,424,162,162
47472,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/9/2016 7:30,59:00.0,definitely less than 3 hours,40.024394,-121.146069,NA,state / rural highway,NA,55 mph,monthly,road surface,NA,Gary Rotta,68868,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,128,40,NA,NA,NA,NA,108,NA,2,0,NA,0.092,0,NA,NA,0,NA,0,6_SHS_070_P,105+08893,P1.11,CA-70,NA,Unnamed Street 1,United States,California,Plumas,95984,Eastbound,40.0070404,-121.2494158,40.0195632,-121.1043044,9.840851366,0.001690503,Oct-22,no median,NA,NA,NA,NA,1507,30,218,30,30,1470,67,0,1168,12385,5523,218
47509,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/14/2016 8:30,57:00.0,definitely less than 6 hours,40.01552,-121.215076,NA,state / rural highway,NA,55 mph,monthly,road surface,NA,Gary Rotta,68916,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,128,40,NA,NA,NA,NA,143,NA,2,7,NA,0.211,0,NA,NA,0,NA,0,6_SHS_070_P,105+08893,P1.11,CA-70,NA,Unnamed Street 1,United States,California,Plumas,95984,Eastbound,40.0070404,-121.2494158,40.0195632,-121.1043044,9.840851366,0.001668455,Mar-09,no median,NA,NA,"thrie beam, rocks",roadside steep cliffside may be confounding,67,120,216,0,0,4391,30,170,633,7381,671,216
47510,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/14/2016 8:45,02:00.0,definitely less than 6 hours,40.032872,-121.011829,NA,state / rural highway,NA,55 mph,monthly,road surface,NA,Gary Rotta,68917,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,128,40,NA,NA,NA,NA,182,NA,2,2,NA,0.279,0,NA,NA,0,NA,0,6_SHS_070_P,105+07536,P1.11,CA-70,NA,CA-89 (Quincy),United States,California,Plumas,95971,Eastbound,40.0195632,-121.1043044,40.0386704,-120.983902,8.175073775,0.001710878,Mar-22,no median,NA,NA,NA,NA,1392,30,234,0,30,12848,30,42,402,6019,3026,234
47583,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/25/2016 6:15,36:00.0,definitely less than 12 hours,39.934519,-120.856733,NA,state / rural highway,NA,55 mph,weekly,road surface,NA,Gary Rotta,69072,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,68,NA,2,0.2,NA,0.347,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001718636,Oct-22,no median,NA,NA,cable,NA,95,270,2084,0,30,17685,42,30,30,283,268,268
